"SEXO","EDAD","ENT","ESC","urbano","TIEMPO_TOTAL","SIT_CONYUGAL","INDIGENA","TIPO_TRABAJO","PROGRAMA_SOCIAL","SEGURO_MEDICO","PAREN","TIEMPO_CHOF","TIEMPO_COCIN","TIEMPO_ENF_TEC","TIEMPO_FISIO","TIEMPO_CUID","NUM_PER","esc_jefe","jefatura_femenina","edad_jefe","SAL_SEM"
0,18,25,15,1,0.583333333333333,6,0,1,0,0,4,0,0,0,0,0.583333333333333,5,6,1,71,500
0,54,25,22,1,0,5,0,1,0,1,1,0,0,0,0,0,5,17,0,54,NA
1,44,25,12,1,0,5,0,NA,0,1,2,0,0,0,0,0,5,17,0,54,NA
0,20,25,12,1,0,6,0,1,0,0,3,0,0,0,0,0,5,17,0,54,1070
0,17,25,15,1,0,6,0,NA,0,1,3,0,0,0,0,0,5,17,0,54,NA
1,15,25,11,1,0,6,0,NA,0,1,3,0,0,0,0,0,5,17,0,54,NA
0,37,25,12,1,0,5,0,1,0,1,1,0,0,0,0,0,4,9,0,37,2500
1,35,25,15,1,0,5,0,4,0,1,2,0,0,0,0,0,4,9,0,37,NA
0,16,25,13,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,9,0,37,NA
0,42,25,15,1,0,5,0,1,0,1,1,0,0,0,0,0,4,12,0,42,3500
1,38,25,12,1,0,5,0,4,0,1,2,0,0,0,0,0,4,12,0,42,2500
1,16,25,12,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,12,0,42,NA
0,38,25,18,1,0,1,0,1,0,1,1,0,0,0,0,0,4,15,0,38,1600
1,39,25,18,1,50.6666666666667,1,0,1,0,1,2,1.66666666666667,0,8.5,0,40.5,4,15,0,38,1750
1,20,25,15,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,15,0,38,NA
0,42,25,13,1,0,5,0,1,0,1,1,0,0,0,0,0,4,11,0,42,1500
1,47,25,13,1,0,5,0,NA,0,1,2,0,0,0,0,0,4,11,0,42,NA
0,21,25,16,1,0,6,0,1,0,1,3,0,0,0,0,0,4,11,0,42,1750
1,16,25,11,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,11,0,42,NA
1,58,25,16,1,0,6,0,1,0,1,1,0,0,0,0,0,3,14,1,58,2000
0,27,25,18,1,0,6,0,1,0,1,3,0,0,0,0,0,3,14,1,58,12000
0,23,25,18,1,0,6,0,1,0,1,3,0,0,0,0,0,3,14,1,58,1000
0,44,25,15,1,0,5,0,4,0,1,1,0,0,0,0,0,6,12,0,44,1000
1,42,25,12,1,0,5,1,1,0,1,2,0,0,0,0,0,6,12,0,44,1250
1,21,25,15,1,0,6,0,1,0,1,7,0,0,0,0,0,6,12,0,44,1060
1,19,25,16,1,0,6,0,NA,0,1,3,0,0,0,0,0,6,12,0,44,NA
0,15,25,12,1,0,6,0,1,0,1,3,0,0,0,0,0,6,12,0,44,1000
1,14,25,10,1,0,6,0,NA,0,1,3,0,0,0,0,0,6,12,0,44,NA
0,32,25,18,1,0,5,0,1,0,1,1,0,0,0,0,0,3,15,0,32,2500
1,30,25,15,1,0,5,0,NA,0,1,2,0,0,0,0,0,3,15,0,32,NA
1,25,25,22,1,0,2,0,1,0,1,1,0,0,0,0,0,2,17,1,25,1500
1,39,25,16,1,0,2,0,1,0,1,1,0,0,0,0,0,2,14,1,39,2500
0,48,25,15,1,0,1,0,1,0,1,1,0,0,0,0,0,3,12,0,48,1500
1,30,25,18,1,0,1,0,NA,0,1,2,0,0,0,0,0,3,12,0,48,NA
1,51,25,10,1,0,6,0,4,0,1,1,0,0,0,0,0,4,8,1,51,1400
1,23,25,20,1,0,6,0,1,0,0,3,0,0,0,0,0,4,8,1,51,2000
1,20,25,14,1,0,6,0,1,0,0,3,0,0,0,0,0,4,8,1,51,800
1,13,25,8,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,8,1,51,NA
0,50,25,12,1,0,5,0,1,0,1,1,0,0,0,0,0,5,9,0,50,2000
1,51,25,12,1,5.41666666666667,5,0,NA,0,1,2,0,0,1.16666666666667,0.75,3.5,5,9,0,50,NA
1,21,25,16,1,14,6,0,NA,0,1,3,0,0,0,0,14,5,9,0,50,NA
0,16,25,12,1,3,6,1,NA,0,1,3,0,0,2.5,0,0.5,5,9,0,50,NA
0,12,25,12,1,0,6,0,NA,0,1,3,0,0,0,0,0,5,9,0,50,NA
0,47,25,16,1,0,5,1,1,0,1,1,0,0,0,0,0,4,14,0,47,1500
1,47,25,11,1,0,5,0,NA,0,1,2,0,0,0,0,0,4,14,0,47,NA
1,16,25,10,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,14,0,47,NA
0,37,25,15,1,0,1,0,4,0,1,1,0,0,0,0,0,4,12,0,37,900
1,36,25,20,1,0,1,0,1,0,1,2,0,0,0,0,0,4,12,0,37,2200
0,63,25,0,1,0,2,0,4,0,0,1,0,0,0,0,0,4,0,0,63,5000
1,42,25,0,1,0,5,0,2,0,0,5,0,0,0,0,0,4,0,0,63,NA
0,23,25,12,1,0,6,0,2,0,0,4,0,0,0,0,0,4,0,0,63,NA
0,68,25,22,1,0,3,0,NA,1,1,1,0,0,0,0,0,1,17,0,68,NA
0,53,25,22,1,0,5,0,1,0,1,1,0,0,0,0,0,2,17,0,53,2500
1,45,25,22,1,0,5,0,4,0,1,2,0,0,0,0,0,2,17,0,53,1500
1,34,25,22,1,0,5,1,1,0,1,1,0,0,0,0,0,2,17,1,34,2000
1,73,25,12,1,0,4,0,NA,0,1,1,0,0,0,0,0,5,6,1,73,NA
0,45,25,22,1,0,3,0,1,0,1,3,0,0,0,0,0,5,6,1,73,2200
0,35,25,22,1,0,5,1,1,0,1,3,0,0,0,0,0,5,6,1,73,1500
1,24,25,15,1,0,5,1,4,0,1,5,0,0,0,0,0,5,6,1,73,1000
1,37,25,12,1,0,3,1,1,0,1,1,0,0,0,0,0,1,9,1,37,900
1,68,25,17,1,0.833333333333333,5,0,NA,0,1,1,0,0,0.833333333333333,0,0,2,13,1,68,NA
0,69,25,12,1,0,5,0,NA,0,1,2,0,0,0,0,0,2,13,1,68,NA
1,78,25,12,1,0,4,0,NA,1,1,1,0,0,0,0,0,1,6,1,78,NA
0,66,25,15,1,0,6,0,4,0,0,1,0,0,0,0,0,1,12,0,66,2000
0,52,25,22,1,0,5,0,1,0,1,1,0,0,0,0,0,5,17,0,52,7500
1,48,25,12,1,0,5,0,NA,0,1,2,0,0,0,0,0,5,17,0,52,NA
0,19,25,14,1,0,6,0,NA,0,1,3,0,0,0,0,0,5,17,0,52,NA
1,16,25,11,1,0,6,0,NA,0,1,3,0,0,0,0,0,5,17,0,52,NA
1,15,25,12,1,0,6,0,NA,0,1,3,0,0,0,0,0,5,17,0,52,NA
0,62,25,10,1,4,5,0,1,0,1,1,4,0,0,0,0,2,8,0,62,2000
1,62,25,10,1,10,5,0,NA,0,1,2,4,0,0,0,6,2,8,0,62,NA
0,50,25,11,1,0,5,0,4,0,0,1,0,0,0,0,0,3,10,0,50,500
1,44,25,10,1,0,5,1,4,1,0,2,0,0,0,0,0,3,10,0,50,1500
0,22,25,10,1,0,6,0,1,0,1,3,0,0,0,0,0,3,10,0,50,1100
0,42,25,15,1,0,2,0,1,0,1,1,0,0,0,0,0,1,12,0,42,2150
1,55,25,13,1,0,4,1,4,0,1,1,0,0,0,0,0,2,11,1,55,300
1,23,25,18,1,0,6,1,1,0,0,3,0,0,0,0,0,2,11,1,55,1000
0,73,25,12,1,0,1,1,NA,0,1,1,0,0,0,0,0,1,6,0,73,NA
0,39,25,15,1,0,5,1,4,0,1,1,0,0,0,0,0,4,12,0,39,4000
1,38,25,15,1,0,5,1,NA,0,1,2,0,0,0,0,0,4,12,0,39,NA
0,16,25,11,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,12,0,39,NA
1,72,25,10,1,35,4,0,3,0,1,1,16,3,1,0,15,3,5,1,72,2000
1,46,25,10,1,0,2,0,NA,0,1,3,0,0,0,0,0,3,5,1,72,NA
0,49,25,12,1,0,5,0,1,0,1,1,0,0,0,0,0,4,6,0,49,1800
1,49,25,16,1,0,5,0,NA,0,1,2,0,0,0,0,0,4,6,0,49,NA
0,20,25,18,1,0,5,0,1,0,1,3,0,0,0,0,0,4,6,0,49,900
1,24,25,22,1,0,5,0,1,0,1,5,0,0,0,0,0,4,6,0,49,700
1,80,25,12,1,18.5833333333333,4,1,NA,0,1,1,0,1.5,6.08333333333333,0,11,3,6,1,80,NA
0,54,25,6,1,0,3,0,NA,0,1,3,0,0,0,0,0,3,6,1,80,NA
0,39,25,4,1,54,6,1,NA,0,1,3,0,0,0,0,54,3,6,1,80,NA
1,20,25,14,1,0,6,1,NA,0,1,1,0,0,0,0,0,1,13,1,20,NA
1,58,25,10,1,43.4,5,1,1,0,1,1,0,0,0.233333333333333,0,43.1666666666667,3,8,1,58,950
0,27,25,15,1,0,6,1,1,0,1,3,0,0,0,0,0,3,8,1,58,1500
1,87,25,0,1,0,4,1,NA,0,1,6,0,0,0,0,0,3,8,1,58,NA
1,66,25,22,1,0,6,1,NA,0,1,1,0,0,0,0,0,1,17,1,66,NA
1,39,25,12,1,0,2,0,1,0,0,1,0,0,0,0,0,4,6,1,39,600
1,44,25,12,1,0,3,0,1,0,0,7,0,0,0,0,0,4,6,1,39,700
0,28,25,20,1,0,6,0,1,0,0,7,0,0,0,0,0,4,6,1,39,2250
1,35,25,22,1,0,6,1,1,0,1,1,0,0,0,0,0,1,17,1,35,3000
0,52,25,15,1,0,2,0,4,0,0,1,0,0,0,0,0,1,12,0,52,8000
1,79,25,10,1,0,2,0,NA,0,1,1,0,0,0,0,0,3,5,1,79,NA
0,48,25,18,1,7,2,0,1,0,1,3,0,0,0,0,7,3,5,1,79,2000
0,59,25,22,1,8,6,0,3,0,1,3,0,0,0,0,8,3,5,1,79,1500
0,56,25,15,1,0,1,0,1,0,1,1,0,0,0,0,0,5,12,0,56,3000
1,54,25,12,1,0,1,0,1,0,1,2,0,0,0,0,0,5,12,0,56,800
1,28,25,15,1,0,6,0,1,0,1,3,0,0,0,0,0,5,12,0,56,1400
1,26,25,12,1,0,6,0,1,0,0,3,0,0,0,0,0,5,12,0,56,1200
1,73,25,12,1,0,4,0,NA,0,1,1,0,0,0,0,0,1,6,1,73,NA
0,86,25,22,1,12,5,0,4,0,0,1,0,0,0,0,12,2,17,0,86,800
1,73,25,13,1,0,5,1,4,0,0,2,0,0,0,0,0,2,17,0,86,1250
0,64,25,4,1,0,4,1,NA,0,1,1,0,0,0,0,0,7,2,0,64,NA
1,49,25,12,1,0,4,1,1,0,1,3,0,0,0,0,0,7,2,0,64,1400
0,32,25,12,1,0,2,1,NA,0,0,4,0,0,0,0,0,7,2,0,64,NA
1,18,25,8,1,0,6,1,NA,0,1,4,0,0,0,0,0,7,2,0,64,NA
0,16,25,8,1,0,6,0,NA,0,1,4,0,0,0,0,0,7,2,0,64,NA
0,14,25,8,1,4.5,6,0,NA,0,1,3,0,0,0,0,4.5,7,2,0,64,NA
0,12,25,12,1,0,6,0,NA,0,1,4,0,0,0,0,0,7,2,0,64,NA
1,54,25,6,1,0,5,0,1,0,1,1,0,0,0,0,0,2,3,1,54,995
0,65,25,22,1,0,5,0,1,0,1,2,0,0,0,0,0,2,3,1,54,NA
0,53,25,12,1,0,1,1,4,0,1,1,0,0,0,0,0,2,9,0,53,NA
1,64,25,8,1,0,1,1,NA,0,1,2,0,0,0,0,0,2,9,0,53,NA
0,67,25,15,1,0,1,0,1,0,1,1,0,0,0,0,0,2,12,0,67,2500
1,65,25,12,1,0,1,1,NA,0,1,2,0,0,0,0,0,2,12,0,67,NA
0,71,25,22,1,0,5,1,NA,0,1,1,0,0,0,0,0,5,17,0,71,NA
1,55,25,12,1,0,5,0,NA,0,1,2,0,0,0,0,0,5,17,0,71,NA
0,31,25,20,1,0,1,0,4,0,1,3,0,0,0,0,0,5,17,0,71,NA
1,30,25,12,1,0,1,0,NA,0,1,5,0,0,0,0,0,5,17,0,71,NA
1,15,25,12,1,0,6,0,NA,0,1,4,0,0,0,0,0,5,17,0,71,NA
0,55,25,22,1,0,5,1,4,0,1,1,0,0,0,0,0,3,17,0,55,4000
1,55,25,15,1,0,5,1,1,0,1,2,0,0,0,0,0,3,17,0,55,3500
1,22,25,15,1,0,6,1,NA,0,1,3,0,0,0,0,0,3,17,0,55,NA
1,49,25,12,1,0,6,1,1,0,1,1,0,0,0,0,0,1,9,1,49,800
1,83,25,6,1,56,5,1,NA,0,1,2,0,0,0,0,56,3,NA,0,88,NA
1,49,25,22,1,51.7,6,1,1,0,1,3,1.5,0.0333333333333333,0,0,50.1666666666667,3,NA,0,88,3000
0,27,25,13,1,0,1,1,1,0,1,1,0,0,0,0,0,3,11,0,27,3000
1,20,25,15,1,0,1,1,NA,0,0,2,0,0,0,0,0,3,11,0,27,NA
1,70,25,12,1,0,5,0,NA,0,1,1,0,0,0,0,0,2,6,1,70,NA
1,14,25,10,1,56,6,0,NA,0,1,4,0,0,0,0,56,2,6,1,70,NA
0,59,25,12,1,0,5,0,1,0,0,1,0,0,0,0,0,2,6,0,59,NA
1,53,25,12,1,0,5,0,1,0,1,2,0,0,0,0,0,2,6,0,59,1000
1,52,25,15,1,0,5,0,1,0,1,1,0,0,0,0,0,3,12,1,52,1400
0,49,25,10,1,0,5,0,1,0,1,2,0,0,0,0,0,3,12,1,52,2200
1,22,25,20,1,0,6,0,NA,0,1,3,0,0,0,0,0,3,12,1,52,NA
0,53,25,12,1,0,5,0,5,0,1,1,0,0,0,0,0,4,6,0,53,2000
1,51,25,12,1,0,5,0,NA,0,1,2,0,0,0,0,0,4,6,0,53,NA
0,24,25,15,1,0,6,0,1,0,0,3,0,0,0,0,0,4,6,0,53,1200
0,20,25,18,1,0,6,0,1,0,1,3,0,0,0,0,0,4,6,0,53,300
0,40,25,13,1,0,6,0,1,0,1,1,0,0,0,0,0,1,11,0,40,NA
0,60,25,12,1,0.25,1,1,1,0,1,1,0.25,0,0,0,0,6,9,0,60,1600
1,60,25,8,1,0,5,0,1,0,1,2,0,0,0,0,0,6,9,0,60,1000
1,34,25,12,1,0,6,0,NA,0,1,3,0,0,0,0,0,6,9,0,60,NA
0,28,25,15,1,0,6,0,1,0,1,3,0,0,0,0,0,6,9,0,60,1500
0,53,25,12,1,0,5,0,1,0,1,1,0,0,0,0,0,4,9,0,53,1000
1,51,25,12,1,0,5,0,1,0,1,2,0,0,0,0,0,4,9,0,53,1500
0,22,25,20,1,0,6,0,NA,0,0,3,0,0,0,0,0,4,9,0,53,NA
0,18,25,14,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,9,0,53,NA
0,39,25,15,1,0,6,0,1,0,1,1,0,0,0,0,0,1,12,0,39,12000
0,49,25,15,1,0,1,1,2,0,1,1,0,0,0,0,0,5,12,0,49,NA
1,39,25,13,1,0,1,1,2,0,1,2,0,0,0,0,0,5,12,0,49,NA
1,13,25,10,1,0,6,0,2,0,1,3,0,0,0,0,0,5,12,0,49,NA
0,23,25,20,1,0,6,0,1,0,0,1,0,0,0,0,0,1,16,0,23,2000
0,65,25,12,1,0,5,0,1,0,1,1,0,0,0,0,0,9,6,0,65,1500
1,63,25,6,1,0,5,0,NA,0,1,2,0,0,0,0,0,9,6,0,65,NA
0,33,25,12,1,0,1,0,1,0,1,3,0,0,0,0,0,9,6,0,65,3000
1,28,25,10,1,8.5,5,0,NA,0,1,3,0,0,0,0,8.5,9,6,0,65,NA
0,37,25,12,1,0,5,0,1,0,1,5,0,0,0,0,0,9,6,0,65,2000
1,27,25,14,1,0,1,0,NA,0,1,5,0,0,0,0,0,9,6,0,65,NA
0,43,25,12,1,0,6,0,4,0,0,1,0,0,0,0,0,2,9,0,43,2500
0,47,25,12,1,0,6,0,1,0,1,7,0,0,0,0,0,2,9,0,43,910
1,62,25,15,1,0,6,0,1,0,1,1,0,0,0,0,0,1,12,1,62,490
0,66,25,12,1,0,1,0,NA,0,0,1,0,0,0,0,0,1,6,0,66,NA
1,41,25,11,1,62,6,0,1,0,1,1,13,0,0,0,49,4,10,1,41,800
0,97,25,0,1,0,4,0,NA,0,1,7,0,0,0,0,0,4,10,1,41,NA
0,22,25,15,1,21,6,0,1,0,1,3,0,0,0,0,21,4,10,1,41,1500
1,41,25,13,1,0,5,0,4,0,1,1,0,0,0,0,0,5,11,1,41,1000
0,21,25,16,1,0,6,1,NA,0,0,3,0,0,0,0,0,5,11,1,41,NA
1,19,25,15,1,0,6,0,NA,0,0,3,0,0,0,0,0,5,11,1,41,NA
0,17,25,13,1,0,6,0,NA,0,1,3,0,0,0,0,0,5,11,1,41,NA
0,40,25,15,1,0,5,0,4,0,1,2,0,0,0,0,0,5,11,1,41,1125
0,69,25,12,1,0,5,1,3,0,1,1,0,0,0,0,0,2,6,0,69,3000
1,77,25,8,1,0,5,0,NA,0,1,2,0,0,0,0,0,2,6,0,69,NA
0,39,25,12,1,0,1,0,3,0,1,1,0,0,0,0,0,4,6,0,39,2200
1,32,25,12,1,0,1,1,1,0,1,2,0,0,0,0,0,4,6,0,39,1230
1,38,25,12,1,0,6,0,1,0,1,1,0,0,0,0,0,6,6,1,38,1800
0,98,25,12,1,0,6,0,1,0,0,7,0,0,0,0,0,6,6,1,38,650
0,22,25,13,1,0,6,0,1,0,1,3,0,0,0,0,0,6,6,1,38,2800
0,18,25,14,1,0,6,0,1,0,1,3,0,0,0,0,0,6,6,1,38,1200
1,17,25,12,1,0,6,0,1,0,1,3,0,0,0,0,0,6,6,1,38,350
1,15,25,12,1,0,6,1,1,0,1,3,0,0,0,0,0,6,6,1,38,730
0,56,25,13,1,0,5,0,1,0,1,1,0,0,0,0,0,2,11,0,56,2200
1,56,25,2,1,0,5,0,4,0,1,2,0,0,0,0,0,2,11,0,56,15000
0,56,25,13,1,0,5,1,1,0,1,1,0,0,0,0,0,3,11,0,56,1500
1,56,25,20,1,0,5,0,NA,0,1,2,0,0,0,0,0,3,11,0,56,NA
1,27,25,20,1,0,6,0,1,0,1,3,0,0,0,0,0,3,11,0,56,1750
1,57,25,20,1,0,4,1,4,0,1,1,0,0,0,0,0,1,16,1,57,200
1,56,25,20,1,0,4,0,4,0,0,1,0,0,0,0,0,1,16,1,56,1000
0,44,25,15,1,0,5,1,1,0,1,1,0,0,0,0,0,4,12,0,44,3000
1,36,25,22,1,0,5,1,4,0,1,2,0,0,0,0,0,4,12,0,44,2000
0,60,25,15,1,2,5,1,1,0,1,1,2,0,0,0,0,2,12,0,60,1250
1,58,25,12,1,0,5,1,NA,0,1,2,0,0,0,0,0,2,12,0,60,NA
1,55,25,22,1,2,5,0,NA,0,1,1,2,0,0,0,0,3,17,1,55,NA
0,61,25,20,1,0,5,0,1,0,1,2,0,0,0,0,0,3,17,1,55,5750
1,29,25,18,1,0,6,0,NA,0,1,3,0,0,0,0,0,3,17,1,55,NA
0,92,25,6,1,0,5,0,NA,0,1,1,0,0,0,0,0,5,3,0,92,NA
1,85,25,10,1,0,5,0,NA,0,1,2,0,0,0,0,0,5,3,0,92,NA
1,71,25,12,1,13,5,0,NA,0,1,3,0,0,0,0,13,5,3,0,92,NA
1,42,25,22,1,0,6,0,1,0,1,4,0,0,0,0,0,5,3,0,92,1500
1,42,25,22,1,0,6,0,1,0,1,4,0,0,0,0,0,5,3,0,92,750
0,45,25,15,1,0,5,0,4,0,1,1,0,0,0,0,0,2,12,0,45,5000
1,39,25,12,1,0,5,0,NA,0,0,2,0,0,0,0,0,2,12,0,45,NA
0,55,25,15,1,0,5,0,NA,0,1,1,0,0,0,0,0,2,12,0,55,NA
1,52,25,15,1,0,5,0,NA,0,1,2,0,0,0,0,0,2,12,0,55,NA
0,36,25,22,1,0,5,0,4,0,0,1,0,0,0,0,0,2,17,0,36,4500
1,32,25,22,1,0,5,0,4,0,0,2,0,0,0,0,0,2,17,0,36,3000
0,30,25,22,1,0,1,0,1,0,0,1,0,0,0,0,0,3,17,0,30,1500
1,29,25,22,1,0,1,0,NA,0,1,2,0,0,0,0,0,3,17,0,30,NA
1,51,25,16,1,0,3,0,4,0,1,1,0,0,0,0,0,2,14,1,51,1500
1,65,25,17,1,0,4,1,NA,1,1,1,0,0,0,0,0,1,13,1,65,NA
0,53,25,15,1,0,5,1,1,0,1,1,0,0,0,0,0,3,12,0,53,1500
1,53,25,22,1,0,5,1,1,0,1,2,0,0,0,0,0,3,12,0,53,1500
0,15,25,12,1,0,6,0,NA,0,1,3,0,0,0,0,0,3,12,0,53,NA
0,60,25,12,1,0,5,0,1,0,1,1,0,0,0,0,0,2,9,0,60,4175
1,57,25,18,1,0,5,0,NA,0,1,2,0,0,0,0,0,2,9,0,60,NA
1,48,25,20,1,103.333333333333,3,0,4,0,1,1,5,5.25,11.0833333333333,0,82,2,16,1,48,1000
0,65,25,22,1,0,5,0,1,0,0,1,0,0,0,0,0,4,17,0,65,1200
1,57,25,24,1,0,5,0,1,0,1,2,0,0,0,0,0,4,17,0,65,2500
1,30,25,20,1,0,6,1,1,0,1,3,0,0,0,0,0,4,17,0,65,2000
0,78,25,12,1,0,1,0,2,0,1,1,0,0,0,0,0,3,6,0,78,NA
1,58,25,12,1,7,5,0,4,0,1,2,0,0,0,0,7,3,6,0,78,2000
0,20,25,16,1,0,6,0,1,0,1,3,0,0,0,0,0,3,6,0,78,1600
0,54,25,12,1,0,1,0,1,0,1,1,0,0,0,0,0,3,9,0,54,1500
1,53,25,8,1,0,1,0,NA,0,1,2,0,0,0,0,0,3,9,0,54,NA
0,41,25,12,1,0,1,0,4,0,1,1,0,0,0,0,0,3,9,0,41,NA
1,32,25,13,1,0,1,0,NA,0,0,2,0,0,0,0,0,3,9,0,41,NA
0,40,25,12,1,0,1,0,1,0,1,1,0,0,0,0,0,4,9,0,40,7500
1,30,25,12,1,0,1,0,NA,0,1,2,0,0,0,0,0,4,9,0,40,NA
0,53,25,12,1,0,1,0,NA,0,0,1,0,0,0,0,0,3,6,0,53,NA
1,52,25,12,1,0,1,1,NA,0,1,2,0,0,0,0,0,3,6,0,53,NA
0,52,25,18,1,0,5,0,1,0,1,1,0,0,0,0,0,4,15,0,52,NA
1,52,25,15,1,0,5,0,2,0,1,2,0,0,0,0,0,4,15,0,52,NA
0,27,25,20,1,0,6,0,1,0,1,3,0,0,0,0,0,4,15,0,52,2000
1,24,25,20,1,0,6,0,1,0,1,3,0,0,0,0,0,4,15,0,52,2000
0,54,25,22,1,0,2,0,1,0,1,1,0,0,0,0,0,1,17,0,54,NA
0,67,25,10,1,17,5,0,5,0,1,1,3,0,0,0,14,4,8,0,67,NA
1,58,25,11,1,3,5,0,NA,0,1,2,3,0,0,0,0,4,8,0,67,NA
1,27,25,20,1,1.25,6,0,1,0,1,3,0,0,0,0,1.25,4,8,0,67,1875
1,23,25,22,1,7,6,0,1,0,0,3,0,0,0,0,7,4,8,0,67,1000
0,37,25,22,1,0,1,0,5,0,1,1,0,0,0,0,0,4,17,0,37,NA
1,27,25,20,1,0,1,1,NA,0,1,2,0,0,0,0,0,4,17,0,37,NA
1,50,25,12,1,0,2,1,1,0,1,6,0,0,0,0,0,4,17,0,37,1200
1,79,25,6,1,0,3,0,NA,0,1,1,0,0,0,0,0,1,3,1,79,NA
0,51,25,12,1,0,5,1,4,0,1,1,0,0,0,0,0,3,9,0,51,2000
1,47,25,11,1,0,5,1,1,0,1,2,0,0,0,0,0,3,9,0,51,1350
1,15,25,12,1,0,6,1,NA,0,1,3,0,0,0,0,0,3,9,0,51,NA
1,40,25,15,1,0,1,0,4,0,1,1,0,0,0,0,0,2,12,1,40,1000
0,34,25,12,1,0,1,0,1,0,1,2,0,0,0,0,0,2,12,1,40,5000
0,36,25,15,1,0,5,0,1,0,1,1,0,0,0,0,0,4,12,0,36,3500
1,33,25,13,1,0,1,0,NA,0,1,2,0,0,0,0,0,4,12,0,36,NA
1,16,25,11,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,12,0,36,NA
1,13,25,8,1,0,6,0,NA,0,1,3,0,0,0,0,0,4,12,0,36,NA
0,50,25,14,1,0,5,0,4,0,1,1,0,0,0,0,0,2,13,0,50,3000
1,51,25,15,1,0,5,0,NA,0,1,2,0,0,0,0,0,2,13,0,50,NA
0,32,25,22,1,0,5,0,1,0,1,1,0,0,0,0,0,3,17,0,32,NA
1,30,25,22,1,0,5,0,1,0,1,2,0,0,0,0,0,3,17,0,32,NA
0,57,25,12,1,0,2,0,4,0,0,1,0,0,0,0,0,1,9,0,57,3750
1,52,25,18,1,0,3,0,NA,0,1,1,0,0,0,0,0,1,15,1,52,NA
0,30,25,12,1,0,5,0,5,0,1,1,0,0,0,0,0,3,9,0,30,7500
1,27,25,12,1,0.5,5,1,2,0,1,2,0,0,0,0,0.5,3,9,0,30,NA
0,73,25,6,1,0,2,0,1,0,1,6,0,0,0,0,0,3,9,0,30,600
0,50,25,18,1,0,5,0,NA,0,1,1,0,0,0,0,0,4,15,0,50,NA
1,50,25,20,1,0,5,0,1,0,1,2,0,0,0,0,0,4,15,0,50,1500
0,22,25,18,1,0,6,0,1,0,1,3,0,0,0,0,0,4,15,0,50,1000
0,59,25,20,1,2,1,0,4,0,1,1,2,0,0,0,0,2,18,0,59,NA
1,60,25,24,1,0,1,1,NA,0,1,2,0,0,0,0,0,2,18,0,59,NA
0,36,25,22,1,0,5,0,1,0,1,1,0,0,0,0,0,3,17,0,36,2000
1,34,25,15,1,0,5,0,4,0,1,2,0,0,0,0,0,3,17,0,36,500
0,52,25,12,1,0,1,0,4,0,1,1,0,0,0,0,0,3,6,0,52,7000
1,38,25,12,1,0,1,0,NA,0,1,2,0,0,0,0,0,3,6,0,52,NA
1,14,25,12,1,0,6,1,NA,0,1,3,0,0,0,0,0,3,6,0,52,NA
0,40,25,12,1,3,5,0,1,0,0,1,0,0,0,0,3,5,9,0,40,2000
1,43,25,12,1,0,5,1,4,0,0,2,0,0,0,0,0,5,9,0,40,800
0,22,25,20,1,0,6,0,1,0,1,3,0,0,0,0,0,5,9,0,40,5000
0,19,25,13,1,0,6,0,NA,0,1,3,0,0,0,0,0,5,9,0,40,NA
1,72,25,0,1,0,4,0,NA,0,1,6,0,0,0,0,0,5,9,0,40,NA
1,49,25,12,1,3,5,1,1,0,1,1,0,0,0,0,3,3,6,1,49,1000
0,57,25,22,1,0,5,1,1,0,1,2,0,0,0,0,0,3,6,1,49,600
1,16,25,11,1,0.166666666666667,6,0,NA,0,1,3,0,0.166666666666667,0,0,0,3,6,1,49,NA
0,34,25,18,1,0,5,1,1,0,1,1,0,0,0,0,0,3,17,0,34,5000
1,33,25,26,1,0,5,1,NA,0,1,2,0,0,0,0,0,3,17,0,34,NA
0,75,25,8,1,0,4,0,NA,0,1,1,0,0,0,0,0,1,4,0,75,NA
1,73,25,4,1,0,2,0,NA,0,1,1,0,0,0,0,0,3,2,1,73,NA
1,50,25,15,1,3,3,0,1,0,1,3,3,0,0,0,0,3,2,1,73,980
1,23,25,14,1,1,6,0,1,0,1,4,0,0,0,0,1,3,2,1,73,NA
1,22,25,15,1,0,6,1,1,0,1,1,0,0,0,0,0,1,12,1,22,1900
0,37,25,12,1,0,5,1,1,0,1,1,0,0,0,0,0,5,6,0,37,3000
1,27,25,12,1,0,5,1,4,0,1,2,0,0,0,0,0,5,6,0,37,600
1,26,25,22,1,0,6,0,1,0,1,1,0,0,0,0,0,1,17,1,26,3000
1,55,25,15,1,0,3,0,1,0,1,1,0,0,0,0,0,2,12,1,55,3000
1,22,25,20,1,0,1,0,1,0,1,3,0,0,0,0,0,2,12,1,55,1000
0,69,25,22,1,0,5,0,NA,0,1,1,0,0,0,0,0,2,17,0,69,NA
1,66,25,10,1,0,5,0,NA,0,1,2,0,0,0,0,0,2,17,0,69,NA
